"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
1.817349,-61.831083,-0.49897,7.960632,-12.483406,18.333715,-11.67773,9.874113,-31.316091,-2.110323,-23.158618,-2.71458,9.571984,7.859922,-32.121767,22.865644,19.844358,-29.100481,-18.626688,-30.308995,28.908217,-12.483406,9.068437,27.296864,8.665598,-5.635157,-9.46212,-20.741589,10.679789,28.404669,-19.432364,-18.425269,-2.412451,2.623026,1.414511,3.730831,3.025864,-13.289082,-25.978485,9.068437
-7.649348,-65.053788,-0.801099,6.349279,-14.094759,23.268482,-12.684825,9.571984,-23.057908,3.529412,-17.317464,-1.002518,10.981918,2.119478,-32.625315,23.77203,18.736553,-28.999771,-17.921721,-25.072099,22.160677,-13.79263,5.241474,25.786221,9.169146,-12.886244,-14.396887,-9.36141,7.859922,28.505379,-11.274891,-15.706111,-1.304646,-4.225223,2.421607,5.442893,-0.59968,-20.943008,-23.057908,9.169146
-5.0309,-68.075074,-3.016709,7.356374,-19.230945,24.879835,-12.382696,14.103914,-23.057908,8.162051,-8.958572,6.248569,14.708171,0.508125,-35.243763,22.966354,12.996109,-29.906157,-11.47631,-28.999771,17.528038,-6.944381,0.105287,29.109636,11.888304,-16.108949,-13.490501,-1.606775,12.391852,35.957885,-6.037995,-12.785535,-3.620966,-9.864958,-2.009613,4.536507,0.709544,-19.633784,-21.647974,5.342183
-6.239414,-70.391394,1.313802,9.269856,-25.978485,25.181964,-14.094759,9.672694,-24.165713,27.196155,-11.979858,11.485466,6.852827,-4.023804,-35.344472,21.355001,11.888304,-30.308995,-8.757153,-31.819638,14.808881,-4.728771,2.925154,26.189059,10.780499,-9.864958,-11.879149,3.630121,23.570611,39.482719,-2.412451,-13.69192,-3.419547,-13.69192,-4.728771,1.817349,1.918059,-21.849394,-18.626688,3.730831
-8.253605,-69.585718,1.414511,14.506752,-31.618219,28.001831,-16.612497,5.644312,-20.540169,25.584802,-6.440833,11.989013,2.220188,-8.857862,-30.711833,19.945067,10.075532,-31.013962,-15.90753,-30.409705,12.593271,0.508125,5.946441,25.081254,22.362097,-9.764248,-10.972763,4.737926,22.563516,29.311055,-0.297551,-18.324559,-3.016709,-13.69192,-6.742962,0.709544,1.414511,-25.777066,-15.806821,3.93225
-8.958572,-60.21973,-5.735866,18.333715,-36.552987,26.894026,-13.69192,7.658503,-20.540169,26.08835,-4.124514,14.708171,-12.382696,-13.591211,-27.186999,19.642939,5.543603,-30.107576,-19.331655,-25.474937,6.550698,-0.901808,6.14786,20.247196,19.240101,-16.914626,-6.642252,-8.656443,10.075532,28.30396,-0.297551,-21.748684,-7.850767,-8.757153,-6.642252,3.428702,1.414511,-25.374228,-10.167086,3.93225
-2.211032,-53.774319,-11.879149,25.786221,-40.984207,22.865644,-15.403983,9.269856,-10.670634,17.930877,2.723735,17.024491,-29.906157,-13.79263,-19.835203,17.628748,3.126574,-30.510414,-21.446555,-19.432364,1.515221,6.14786,8.061341,14.506752,22.865644,-18.525979,-9.965667,-1.103227,10.981918,30.821698,-3.419547,-19.029526,-15.202564,-6.440833,0.810254,6.852827,3.730831,-19.935912,-4.82948,4.536507
7.457084,-47.530327,-16.411078,31.526665,-44.005493,20.650034,-16.713207,10.075532,-8.455024,11.686885,4.838636,15.614557,-35.84802,-12.080568,-13.591211,17.024491,-0.59968,-28.395514,-19.533074,-19.432364,2.623026,-13.591211,11.485466,7.658503,27.095445,-10.569925,-6.944381,11.686885,19.038682,38.475624,-3.016709,-16.813916,-19.633784,-3.620966,-2.110323,7.759213,2.723735,-18.626688,-5.0309,4.435798
12.895399,-41.185626,-15.504692,35.655756,-48.839551,29.512474,-17.921721,10.881208,-8.152895,15.312428,1.213092,19.945067,-43.501946,-15.90753,-9.864958,19.34081,-3.016709,-26.381323,-21.748684,-21.849394,4.234379,-13.188373,11.888304,8.36347,23.369192,-1.506066,-10.569925,21.153582,24.376287,42.101167,2.623026,-16.612497,-28.093385,-3.419547,-0.297551,7.154955,7.054246,-26.98558,-3.318837,0.407416
17.1252,-38.06363,-19.935912,39.684138,-50.853742,30.016022,-26.381323,11.787594,-7.850767,13.197528,4.234379,19.542229,-37.560082,-19.432364,-6.541543,18.132296,-4.124514,-24.165713,-27.690547,-22.151522,1.313802,-4.527352,10.881208,10.881208,26.793316,3.730831,-11.57702,11.485466,13.197528,40.389105,-1.304646,-17.921721,-25.676356,-1.506066,5.140764,8.967727,3.126574,-21.245136,-2.009613,3.83154
17.930877,-27.08629,-29.704738,33.238727,-53.270771,29.512474,-32.222477,8.967727,-9.2607,14.808881,5.241474,22.462806,-40.782788,-24.065003,-6.642252,17.930877,-0.801099,-26.079194,-33.430991,-23.158618,-0.196841,8.061341,5.040055,21.355001,18.535134,4.939345,-8.857862,-1.103227,7.356374,41.899748,1.011673,-13.79263,-24.669261,4.234379,2.623026,11.586175,0.810254,-20.137331,1.011673,6.752117
28.20325,-25.273518,-37.459373,31.526665,-52.666514,24.879835,-39.070726,9.471275,-16.511788,11.686885,6.953536,20.650034,-40.077821,-26.482033,-4.023804,13.801785,1.817349,-26.98558,-36.452277,-23.561456,6.550698,18.937972,1.515221,31.627375,20.750744,10.981918,-9.2607,-18.928817,20.448615,38.475624,1.918059,-11.778439,-26.280613,4.737926,0.810254,12.895399,-5.635157,-16.612497,0.306706,5.040055
33.138018,-25.374228,-43.401236,29.411765,-50.954452,24.980545,-44.307622,5.543603,-9.965667,14.90959,9.370565,17.1252,-25.474937,-26.884871,-1.103227,14.204623,5.745022,-30.409705,-45.918975,-18.525979,6.550698,7.054246,2.925154,31.325246,17.326619,18.333715,-6.138705,-26.079194,25.081254,36.260014,3.327993,-7.24651,-18.022431,9.068437,-0.901808,8.564889,-2.71458,-29.704738,-7.347219,11.284047
33.742275,-25.273518,-46.623941,26.390478,-50.048066,27.498283,-42.293431,7.557793,0.407416,13.902495,13.398947,13.197528,-13.591211,-27.690547,-0.196841,17.427329,7.154955,-29.906157,-53.975738,-17.821012,11.485466,12.190433,1.71664,39.583429,10.377661,20.448615,-8.656443,-46.523232,19.945067,21.959258,3.83154,-4.124514,-16.310369,12.79469,1.414511,8.665598,-6.541543,-39.775692,-13.389792,10.377661
32.936599,-22.352941,-52.364386,26.591897,-51.558709,23.570611,-48.537423,10.981918,1.918059,11.384756,7.356374,10.075532,1.112383,-27.489128,-1.203937,16.621652,3.93225,-30.711833,-53.170062,-15.806821,8.061341,11.384756,0.709544,39.2813,12.996109,22.362097,-9.2607,-76.131838,11.082628,24.678416,1.112383,-3.620966,-6.541543,14.607462,4.939345,2.119478,-3.117418,-42.293431,-21.748684,10.47837
25.282673,-16.612497,-54.076448,21.355001,-52.666514,26.591897,-49.443809,10.075532,4.032959,10.981918,8.061341,9.068437,10.57908,-28.294804,1.011673,17.1252,1.011673,-30.006867,-53.67361,-13.79263,8.26276,10.881208,4.737926,39.684138,15.916686,26.390478,-14.598306,-70.492104,10.981918,24.174868,0.608835,-9.46212,0.810254,14.406042,1.918059,1.313802,-0.59968,-37.862211,-29.503319,7.859922
18.837262,-16.00824,-53.371481,12.79469,-49.947356,29.613184,-47.228199,5.845731,-7.548638,14.204623,13.096818,9.169146,18.031586,-25.978485,4.435798,16.319524,-1.405356,-29.100481,-51.35729,-10.972763,7.356374,-1.103227,6.651408,39.18059,18.434424,31.123827,-21.446555,-53.371481,19.945067,28.706798,-0.096132,-11.174182,3.327993,10.981918,0.910964,-0.700389,-11.57702,-52.867933,-40.782788,5.946441
11.787594,-14.195468,-59.816892,6.752117,-50.652323,31.828794,-43.099107,1.71664,-0.700389,14.406042,17.729457,16.017395,20.549325,-24.467842,6.752117,15.312428,-2.915999,-32.927443,-65.355917,-6.340124,5.442893,3.327993,2.421607,33.742275,10.176242,33.943694,-23.158618,-36.250858,14.607462,30.821698,-2.513161,-9.2607,3.227283,8.061341,2.623026,-7.850767,-6.037995,-52.565805,-40.682078,9.874113
8.162051,-13.087663,-63.241016,1.112383,-47.933166,27.901121,-41.286336,1.71664,9.068437,13.801785,22.362097,16.722362,19.844358,-25.172808,6.14786,16.218814,-1.506066,-29.3019,-68.880751,-2.009613,8.665598,8.867018,3.730831,33.641565,4.133669,35.756466,-24.165713,-23.057908,4.234379,25.886931,-5.735866,-6.642252,5.442893,8.464179,2.320897,-5.433738,-16.00824,-51.155871,-39.574273,7.356374
8.867018,-10.167086,-65.658045,1.414511,-47.933166,27.196155,-45.415427,3.428702,6.14786,9.068437,16.218814,15.916686,18.333715,-24.87068,4.838636,12.895399,-1.103227,-31.51751,-66.363012,5.241474,5.946441,19.44152,2.119478,30.720989,6.651408,34.85008,-24.367132,-13.289082,2.119478,35.857175,-6.843671,-1.808194,0.810254,6.651408,-3.218128,-10.066377,-8.757153,-51.458,-38.265049,7.658503
2.723735,-9.2607,-64.147402,-0.901808,-45.113298,25.886931,-45.314717,7.759213,2.623026,16.621652,13.701076,15.614557,20.448615,-21.547265,8.464179,13.298238,-2.513161,-25.777066,-64.046693,5.342183,5.845731,4.435798,4.335088,23.369192,4.637217,34.648661,-26.280613,4.737926,2.824445,37.468528,-7.347219,-0.901808,0.004578,10.276951,-9.36141,-6.440833,-6.138705,-44.509041,-31.215381,5.644312
-3.822385,-10.368505,-62.233921,-3.822385,-46.623941,25.282673,-46.321813,9.974823,4.838636,19.34081,15.815976,11.384756,21.858549,-17.720302,7.658503,14.808881,-2.009613,-25.374228,-63.744564,7.054246,-1.606775,3.730831,4.234379,22.059968,4.838636,30.620279,-29.906157,12.190433,11.787594,29.613184,-6.239414,3.327993,-2.513161,12.492561,-5.333028,-4.426642,-3.419547,-42.59556,-24.87068,4.032959
-10.771344,-8.656443,-64.751659,-2.311742,-53.170062,17.830167,-45.918975,11.686885,7.054246,14.708171,19.34081,11.082628,21.153582,-14.699016,9.269856,15.312428,-1.405356,-25.575647,-65.154498,5.442893,2.320897,3.025864,-0.59968,23.77203,2.824445,25.584802,-29.906157,-3.520256,2.018769,21.959258,-7.04509,0.004578,-5.534447,12.895399,-7.548638,-5.635157,-1.606775,-29.3019,-7.04509,0.810254
-15.202564,-12.684825,-67.269398,-2.613871,-52.767224,16.420233,-46.92607,14.506752,12.291142,17.729457,21.355001,12.996109,21.757839,-10.771344,9.874113,14.708171,0.105287,-24.467842,-59.414054,5.946441,5.442893,-9.965667,0.004578,23.369192,9.269856,18.837262,-28.596933,-8.555734,1.011673,15.312428,-7.04509,-1.707485,-3.721676,14.103914,-10.670634,-7.347219,-6.340124,-28.194095,1.817349,-0.096132
-18.828107,-17.921721,-64.953079,-0.398261,-54.177157,18.837262,-50.753033,13.701076,7.960632,14.506752,24.980545,12.492561,22.362097,-5.232319,10.679789,12.391852,-1.002518,-26.482033,-62.233921,5.745022,12.391852,-1.606775,1.515221,19.34081,14.003204,11.989013,-25.575647,-10.670634,0.709544,16.923781,-10.469215,-7.951476,-3.218128,15.715267,-12.181277,-7.951476,-10.872053,-35.243763,0.910964,-0.901808
-24.467842,-16.511788,-63.643854,-4.225223,-49.343099,19.34081,-52.062257,12.79469,-3.419547,15.312428,22.563516,14.103914,21.052872,-0.59968,10.276951,12.996109,-4.023804,-22.151522,-60.32044,6.248569,9.169146,-8.152895,2.320897,16.520943,5.342183,8.564889,-23.762875,-2.81529,0.910964,15.916686,-12.785535,-3.923095,-0.196841,19.743648,-13.490501,-8.555734,-15.101854,-39.272145,0.205997,0.910964
-26.079194,-18.324559,-67.772946,-7.347219,-48.537423,18.434424,-57.399863,11.686885,-3.318837,15.715267,23.77203,13.197528,17.528038,3.227283,6.953536,13.902495,-6.944381,-19.029526,-56.896315,5.543603,7.759213,-5.0309,2.320897,19.44152,1.112383,11.485466,-26.482033,-14.094759,2.723735,5.442893,-13.188373,1.414511,2.018769,20.045777,-8.958572,-6.037995,-11.375601,-31.819638,-0.297551,-4.124514
-27.186999,-15.706111,-71.902037,-8.958572,-48.134585,11.183337,-65.154498,10.377661,-2.915999,6.04715,28.606088,16.722362,16.118105,4.234379,6.248569,18.535134,-10.771344,-17.116045,-55.486381,2.421607,9.068437,3.730831,4.536507,26.591897,2.018769,15.312428,-31.4168,-26.079194,-8.052186,10.47837,-9.965667,-1.908904,4.032959,16.923781,-8.455024,-3.520256,-10.872053,-28.999771,0.004578,-7.347219
-28.496223,-15.806821,-75.527581,-12.886244,-44.509041,6.449988,-72.002747,10.276951,2.320897,11.183337,27.498283,18.635843,15.0103,8.061341,5.040055,18.031586,-12.886244,-17.015335,-48.738842,5.140764,8.26276,-7.649348,5.543603,27.699702,3.83154,15.715267,-39.674983,-18.626688,-1.908904,6.248569,-7.347219,0.709544,2.220188,14.708171,-5.937285,-2.915999,-13.79263,-22.352941,2.824445,-3.721676
-30.913253,-15.101854,-80.563058,-12.785535,-39.775692,-3.318837,-74.721904,9.773403,10.881208,12.895399,32.130922,19.945067,13.298238,9.571984,1.515221,21.355001,-17.216754,-22.65507,-48.436713,1.213092,16.621652,-9.159991,5.442893,26.491188,8.766308,19.642939,-50.048066,-21.345846,-3.218128,4.133669,-5.635157,3.529412,3.428702,11.082628,1.414511,-6.843671,-11.274891,-23.158618,5.140764,-7.548638
-30.409705,-7.447929,-76.433967,-15.806821,-32.927443,-3.520256,-72.204166,7.356374,5.946441,1.817349,23.87274,16.520943,12.593271,9.672694,0.810254,20.952163,-20.33875,-28.194095,-46.825361,2.623026,15.111009,-1.304646,4.637217,28.20325,1.71664,21.959258,-56.795605,-18.928817,6.550698,1.112383,-4.82948,4.737926,2.220188,9.571984,4.737926,-11.274891,-6.340124,-30.510414,8.26276,-5.131609
-27.287709,-5.232319,-75.024033,-17.720302,-28.596933,-3.520256,-69.283589,2.623026,3.327993,3.93225,23.87274,13.197528,15.815976,12.895399,0.105287,20.247196,-23.762875,-28.596933,-43.401236,5.140764,14.607462,-6.440833,2.925154,28.606088,-4.527352,32.130922,-59.011215,-27.690547,-1.203937,3.529412,-8.555734,5.241474,2.522316,5.040055,7.960632,-17.619593,-7.447929,-29.402609,8.061341,-11.778439
-28.798352,-3.822385,-72.909133,-25.172808,-24.065003,-3.620966,-63.543145,-5.0309,3.327993,-0.59968,22.059968,13.902495,13.398947,14.103914,-3.721676,18.132296,-26.280613,-28.596933,-43.602655,2.220188,12.895399,-2.513161,3.126574,28.404669,-3.318837,34.74937,-53.875029,-21.748684,-8.857862,25.786221,-5.836576,4.939345,3.93225,0.306706,6.04715,-33.128863,-9.159991,-35.545892,4.536507,-11.778439
-23.561456,-0.59968,-62.636759,-36.049439,-24.065003,-1.304646,-60.924697,-9.36141,-3.721676,-3.923095,21.858549,12.69398,8.464179,19.34081,-7.24651,17.628748,-27.489128,-25.777066,-37.157244,1.817349,12.69398,-6.843671,5.644312,27.498283,0.205997,34.346532,-49.947356,-7.548638,-10.267796,32.936599,-4.023804,4.435798,-1.405356,-3.520256,5.946441,-40.077821,-17.216754,-23.662165,5.140764,-10.872053
-18.22385,2.723735,-58.910506,-45.918975,-18.12314,-11.174182,-55.284962,-9.663539,2.018769,-3.419547,29.311055,12.895399,-0.801099,18.535134,-12.785535,17.729457,-31.718929,-26.884871,-37.560082,-1.002518,15.614557,-3.923095,7.154955,27.498283,6.349279,35.252918,-49.443809,12.089723,-13.389792,40.187686,-3.419547,6.550698,-1.405356,-5.735866,6.953536,-47.631037,-14.799725,-15.101854,7.255665,-14.094759
-10.972763,2.421607,-51.458,-55.989929,-11.375601,-18.928817,-53.371481,-10.569925,-1.908904,-9.864958,26.289769,15.614557,-3.016709,18.736553,-10.771344,14.90959,-34.840925,-28.395514,-33.330282,-4.82948,19.139391,-0.700389,12.190433,26.189059,6.651408,36.058595,-40.883497,12.391852,-2.513161,35.252918,-2.211032,4.435798,-6.037995,-3.620966,6.651408,-39.674983,-7.951476,-21.950103,11.485466,-13.994049
-0.801099,1.515221,-50.350195,-60.421149,-4.82948,-21.849394,-54.579995,-11.274891,-6.642252,-12.584115,30.620279,15.715267,-1.405356,24.174868,-8.757153,14.406042,-37.358663,-28.798352,-38.265049,-5.836576,11.888304,14.506752,14.90959,27.598993,2.925154,39.583429,-29.906157,0.910964,-11.57702,35.957885,-5.0309,1.71664,-8.958572,-3.117418,8.162051,-33.028153,-6.340124,-22.252232,9.874113,-17.619593
5.040055,-2.412451,-48.134585,-68.98146,4.032959,-26.079194,-56.090639,-12.382696,-5.635157,-14.396887,30.620279,20.851453,-2.009613,26.692607,-8.958572,15.614557,-38.970016,-29.805448,-44.005493,-7.649348,-0.700389,13.398947,13.701076,25.886931,6.550698,38.374914,-19.633784,-7.447929,-23.057908,40.590524,-3.620966,3.83154,-8.152895,0.004578,5.442893,-31.114672,-8.354315,-30.913253,11.686885,-14.195468
16.520943,-2.412451,-44.206912,-70.089265,6.752117,-20.137331,-54.277867,-11.778439,-13.289082,-24.165713,31.828794,25.282673,-1.203937,31.023117,-7.347219,18.233005,-37.660792,-31.013962,-35.545892,-13.69192,-11.67773,12.69398,13.398947,23.87274,5.543603,34.346532,-11.67773,-22.352941,-29.100481,34.145113,0.508125,5.241474,-9.36141,2.018769,3.227283,-22.453651,-12.281987,-25.777066,14.708171,-13.591211
29.915312,-1.405356,-40.682078,-71.29778,12.190433,-20.036622,-51.860838,-11.57702,-13.188373,-25.676356,31.828794,24.879835,-6.037995,35.957885,-5.635157,15.312428,-38.768597,-35.042344,-34.941634,-16.511788,-18.525979,16.218814,11.787594,28.001831,0.709544,21.65713,-7.04509,-25.575647,-27.489128,26.189059,2.018769,3.025864,-2.513161,8.867018,-0.297551,-7.951476,-10.972763,-17.216754,15.0103,-11.778439
33.943694,-5.131609,-39.070726,-66.060884,17.628748,-23.360037,-48.940261,-13.389792,-13.188373,-25.374228,32.835889,30.720989,-7.347219,37.669947,-5.534447,12.291142,-41.487755,-36.955825,-31.819638,-16.813916,-14.497597,9.571984,11.787594,26.189059,7.255665,17.628748,-4.124514,-12.886244,-16.411078,22.865644,-0.196841,7.859922,0.205997,14.103914,0.608835,8.26276,-12.986954,-15.403983,13.902495,-11.47631
41.094072,-3.620966,-43.300526,-57.299153,19.945067,-22.65507,-50.249485,-13.79263,-23.863584,-32.323186,33.138018,32.835889,-9.2607,38.374914,-7.548638,12.79469,-38.869307,-37.560082,-24.165713,-18.928817,-10.066377,11.183337,10.47837,28.30396,7.356374,14.305333,0.306706,-26.381323,-12.382696,29.411765,-3.520256,13.398947,1.817349,17.024491,4.133669,16.017395,-5.333028,-19.935912,9.773403,-13.490501
48.04303,-3.923095,-38.869307,-51.558709,25.282673,-27.791257,-50.350195,-16.713207,-25.777066,-35.84802,34.346532,36.360723,-10.569925,36.058595,-9.159991,17.427329,-39.574273,-36.049439,-30.711833,-15.806821,-10.972763,17.930877,10.377661,27.397574,14.506752,15.614557,-1.002518,-14.799725,-21.849394,31.425956,-9.2607,11.787594,-1.405356,21.153582,5.442893,18.031586,-5.232319,-22.050813,8.665598,-8.958572
48.848707,-3.016709,-39.876402,-40.984207,30.720989,-28.798352,-46.724651,-18.727398,-21.345846,-31.215381,35.454337,37.770657,-7.951476,36.159304,-11.979858,16.520943,-41.185626,-32.021058,-33.229572,-19.633784,-2.513161,18.535134,11.989013,26.994736,15.211719,16.823072,1.112383,-1.103227,-30.711833,31.728084,-11.879149,5.946441,-4.527352,23.570611,7.255665,15.815976,-7.850767,-29.503319,8.867018,-6.037995
60.631723,-2.110323,-44.609751,-32.222477,37.468528,-26.98558,-44.106203,-22.252232,-26.884871,-32.826734,32.73518,36.260014,-3.016709,37.972076,-12.181277,14.708171,-38.667887,-28.194095,-26.079194,-17.921721,8.36347,18.333715,9.169146,21.858549,2.623026,14.003204,4.838636,-1.908904,-35.545892,30.116731,-11.57702,3.529412,-3.721676,25.081254,6.651408,15.312428,-7.04509,-21.144427,10.075532,-1.506066
65.163653,-5.534447,-47.530327,-27.186999,39.684138,-20.238041,-32.021058,-27.791257,-28.697643,-32.121767,31.526665,37.1664,-3.721676,38.274205,-12.483406,12.291142,-41.084917,-21.245136,-27.690547,-14.699016,21.757839,23.268482,10.780499,8.26276,-1.002518,16.118105,1.61593,15.111009,-31.618219,36.360723,-13.79263,7.054246,-5.937285,21.858549,8.867018,11.485466,-17.418174,-21.043717,8.26276,0.306706
68.587777,-1.304646,-47.832456,-23.158618,41.3962,-22.856489,-33.330282,-26.784161,-29.805448,-25.575647,32.332341,39.38201,-0.196841,38.677043,-12.684825,9.672694,-37.257954,-17.619593,-20.741589,-13.289082,33.238727,17.528038,13.398947,-0.801099,-5.735866,16.722362,6.14786,0.608835,-16.209659,36.763561,-12.281987,9.974823,-7.1458,17.22591,16.218814,4.737926,-10.066377,-18.626688,9.773403,-1.103227
70.702678,-0.49897,-47.832456,-22.352941,42.302586,-26.98558,-27.489128,-27.08629,-31.718929,-17.720302,28.505379,35.353628,-2.009613,40.288395,-8.354315,8.464179,-33.128863,-15.806821,-20.741589,-7.347219,35.857175,22.764935,10.780499,-9.764248,-17.317464,18.233005,11.888304,11.183337,-9.059281,28.404669,-11.57702,6.953536,-9.36141,13.902495,15.0103,-2.311742,-6.340124,-21.647974,5.745022,-2.613871
64.559396,-1.707485,-46.422522,-24.266423,41.59762,-34.639506,-21.849394,-25.273518,-24.669261,-7.951476,26.08835,32.030213,-4.728771,45.021744,-9.059281,5.342183,-32.323186,-12.986954,-21.849394,-6.944381,36.360723,27.397574,10.377661,0.608835,-16.00824,18.031586,9.874113,16.520943,-6.239414,26.189059,-14.799725,4.032959,-7.1458,10.377661,15.111009,-6.037995,-5.333028,-24.87068,2.522316,-2.513161
65.365072,-4.225223,-52.565805,-23.561456,42.403296,-35.646601,-16.612497,-18.828107,-25.072099,-13.591211,28.404669,24.275578,-4.82948,41.094072,-10.469215,5.543603,-31.316091,-8.958572,-24.165713,-1.707485,35.051499,16.722362,7.356374,-0.49897,-13.289082,22.462806,6.14786,9.068437,-12.886244,36.96498,-14.799725,6.852827,-4.124514,3.126574,9.974823,-7.24651,-5.333028,-15.303273,3.227283,1.414511
68.990616,-7.24651,-53.975738,-32.927443,41.59762,-32.021058,-7.850767,-19.331655,-28.798352,-17.216754,27.095445,17.528038,-5.937285,36.96498,-7.750057,4.939345,-30.208286,-3.016709,-22.957199,-1.707485,27.498283,19.542229,7.658503,-3.318837,-18.324559,23.973449,2.119478,-5.333028,-22.453651,47.338064,-15.90753,9.571984,-2.009613,-0.700389,1.011673,-5.131609,5.040055,-19.331655,4.737926,1.61593
63.350881,-5.635157,-51.256581,-38.265049,44.316777,-30.308995,-3.218128,-19.734493,-14.799725,-4.728771,26.994736,18.837262,-5.232319,38.374914,-8.253605,3.529412,-25.172808,2.220188,-21.245136,-2.513161,24.376287,21.757839,9.672694,2.623026,-21.043717,30.821698,3.126574,-15.303273,-14.900435,48.546578,-16.914626,8.464179,-3.822385,-8.052186,-13.79263,-3.822385,1.817349,-22.957199,10.780499,0.810254
61.739528,-2.513161,-57.198444,-37.761502,51.064317,-25.877775,-0.196841,-16.813916,-14.396887,-0.901808,27.095445,17.22591,-6.742962,40.892653,-8.152895,2.723735,-24.87068,4.536507,-20.640879,-0.398261,25.383383,15.815976,6.550698,11.284047,-23.158618,30.41886,10.780499,-10.670634,-9.36141,36.96498,-20.137331,4.335088,-3.520256,-12.382696,-29.20119,-1.606775,-1.002518,-34.538796,8.665598,0.407416
53.481346,1.71664,-57.299153,-38.365759,52.172122,-24.669261,2.723735,-19.835203,-21.547265,-0.901808,27.598993,23.167773,-3.318837,37.972076,-13.591211,2.018769,-16.914626,8.162051,-8.253605,0.810254,22.261387,23.268482,4.838636,23.77203,-12.785535,27.800412,8.867018,-29.503319,-3.923095,30.720989,-25.777066,3.025864,-5.937285,-14.900435,-38.567178,-2.513161,-1.908904,-30.308995,7.859922,1.011673
49.452964,7.356374,-54.680705,-34.639506,52.776379,-24.266423,2.220188,-17.015335,-24.266423,-1.606775,23.469902,24.275578,-5.735866,36.058595,-18.022431,1.71664,-18.727398,10.881208,-19.533074,0.205997,28.001831,23.87274,4.234379,25.383383,4.737926,23.570611,3.630121,-28.194095,1.515221,29.713893,-26.884871,0.205997,-7.04509,-19.734493,-40.077821,-2.009613,-13.389792,-24.467842,6.248569,3.83154
45.626001,11.686885,-53.774319,-28.798352,54.287022,-22.352941,-2.412451,-15.605402,-25.978485,-5.735866,28.706798,27.598993,-2.71458,34.346532,-19.633784,1.515221,-16.209659,11.888304,-27.891966,-1.606775,27.196155,29.411765,6.14786,18.736553,7.859922,17.729457,5.543603,-9.965667,-7.548638,28.404669,-24.467842,-3.822385,-9.965667,-16.511788,-39.272145,3.227283,6.852827,-26.179904,7.457084,7.859922
40.590524,13.801785,-53.5729,-21.849394,50.661479,-16.310369,-3.822385,-16.612497,-17.116045,0.810254,24.074159,32.332341,-5.433738,33.742275,-21.144427,2.824445,-17.116045,14.305333,-24.971389,-2.613871,29.311055,34.85008,4.536507,12.895399,3.83154,20.146487,6.752117,-7.750057,-4.325933,25.584802,-23.964294,-5.333028,-8.857862,-16.713207,-49.443809,9.068437,-10.267796,-36.049439,9.068437,6.14786
42.504005,16.520943,-53.47219,-15.001144,50.460059,-14.598306,-6.340124,-16.310369,-10.670634,-0.398261,28.706798,33.943694,-5.635157,35.857175,-22.453651,3.630121,-20.540169,13.298238,-19.432364,-1.103227,29.411765,22.160677,4.234379,9.672694,6.248569,11.989013,5.845731,-14.296178,-1.808194,19.642939,-24.76997,-6.843671,-5.836576,-11.47631,-49.947356,14.003204,-13.289082,-31.920348,9.068437,7.557793
38.374914,17.22591,-50.652323,-12.080568,48.647288,-9.46212,-2.110323,-19.331655,-21.345846,1.817349,38.274205,34.74937,-1.405356,35.655756,-23.964294,2.421607,-15.504692,11.284047,-9.2607,4.939345,28.606088,16.319524,4.838636,6.752117,5.946441,6.953536,0.910964,-15.706111,-5.937285,26.289769,-23.460746,-7.649348,-10.368505,-9.46212,-41.588464,9.571984,-2.311742,-19.533074,11.082628,7.457084
32.533761,16.017395,-45.717556,-12.080568,46.935225,-9.36141,-3.016709,-20.842298,-29.604028,11.485466,37.871366,35.655756,-2.110323,39.986267,-24.568551,-0.196841,-16.914626,9.773403,-5.635157,5.644312,30.116731,22.966354,2.421607,9.471275,2.723735,4.536507,-2.412451,-14.699016,-1.103227,26.189059,-24.367132,-7.24651,-6.642252,-8.958572,-27.287709,7.054246,-8.354315,-12.181277,14.204623,8.867018
23.268482,13.801785,-46.623941,-9.46212,47.237354,-6.843671,2.119478,-22.755779,-22.65507,3.630121,38.374914,34.447242,0.004578,40.993362,-26.884871,1.918059,-20.640879,7.356374,-11.67773,7.960632,27.901121,26.289769,2.421607,10.881208,4.939345,-3.923095,-2.311742,-11.375601,-0.700389,33.540856,-22.856489,-6.239414,-10.872053,-5.433738,-12.584115,8.665598,6.953536,-11.67773,16.017395,14.103914
19.038682,16.520943,-47.02678,-3.117418,44.618906,-3.419547,-1.203937,-22.252232,-27.791257,-3.016709,38.475624,35.756466,0.407416,36.662852,-28.798352,2.522316,-24.065003,8.26276,-17.518883,14.90959,24.577706,25.584802,2.824445,14.103914,6.550698,-7.951476,3.327993,-34.639506,3.529412,34.145113,-21.446555,-3.822385,-3.318837,-4.728771,-5.836576,6.550698,10.679789,-17.720302,17.1252,13.096818
